state,zip_code,name,latitude,longitude,category
Laveen,85339,Water & Ice,33.391236,-112.1692138,
Glendale,85308,Willy's Bar,33.6386327,-112.195616,
Scottsdale,85251,La Dolce Pesca,33.496625,-111.928044,
Las Vegas,89131,Subway,36.2769088,-115.2079082,
Glendale,85305,Culver's,33.5102402,-112.2724547,
Charlotte,28277,Stadium Sports Tavern,35.038718,-80.793308,American
Chandler,85249,FroYona Yogurt,33.2339099,-111.7895172,
Las Vegas,89103,Mediterranean Market,36.1256863,-115.2236472,
Montr??al,H4C 1S4,Campanelli,45.4733072,-73.5882437,
Mesa,85204,The Harp,33.38370498,-111.7566647,Irish
Montr??al,H2T 1P6,Kahwa Caf??,45.522595,-73.5841648,
Las Vegas,89118,Yellow Lunch Box,36.0715625,-115.2301669,
Pittsburgh,15217,Pamela's Upstreet Diner,40.4375577,-79.92282,
Madison,53703,El Burrito Loco,43.07349621,-89.38322067,Mexican
El Mirage,85335,Karen's Kreamery Caf??,33.5748903,-112.3260929,
Montr??al,H2H 1J7,La Distillerie No 2,45.5351438,-73.572567,
Matthews,28105,Dunkin' Donuts,35.081857,-80.72973,
Las Vegas,89101,Great Vegas Festival of Beer,36.1685078,-115.1393839,
Scottsdale,85256,Black Fig Coffee & Bistro,33.54054706,-111.8698966,
Las Vegas,89121,Sam's Ice Cream,36.1296327,-115.0931029,
Las Vegas,89178,Kwik-E Mart,36.0198581,-115.2704094,
Charlotte,28262,Pink Spoon,35.312144,-80.745093,
Pittsburgh,15232,Pitt's Dogg'n It,40.4573222,-79.9290441,
Phoenix,85021,The Big Red Wagon,33.563442,-112.0893682,
Henderson,89002,Foodslingers,35.9607337,-114.939821,
Las Vegas,89108,Vegas CheeseSteaks,36.2030945,-115.2244853,
Mesa,85201,Lo-Fi Coffee,33.4148377,-111.8345268,
Montr??al,H3B 5M1,Java U,45.5015815,-73.570182,
Casa Grande,85122,Brownie's Ice Cream & Espresso,32.939241,-111.754564,
Las Vegas,89101,Lei Day Aloha Festival,36.1727435,-115.1455849,
Henderson,89011,Vegas Brews Cruise,36.10736936,-114.9279785,
Surprise,85388,Dunkin' Donuts,33.63755338,-112.4243063,
Charlotte,28202,Energy Cafe,35.2238222,-80.8480002,
Dollard-des-Ormeaux,H9B 1Z9,Petinos,45.48586117,-73.79997253,
Las Vegas,89122,Big Paul's BBQ,36.12954704,-115.1088419,
Middleton,53562,Death's Door Spirits,43.099963,-89.528357,
Madison,53715,Aldo's Cafe,43.0729518,-89.4074845,
Boisbriand,J7H 0A7,Jack Astor's Bar & Grill,45.6287766,-73.8479385,Canadian
Montr??al,H2W 1C5,Engaufrez-vous,45.518211,-73.581501,French
Las Vegas,89104,El Super,36.1579009,-115.0815946,
Phoenix,85004,Oakville Grocery,33.4492,-112.0696,
Phoenix,85086,Yogurt Garden,33.843598,-112.134901,
Phoenix,85008,Lunch Lounge,33.454058,-111.986183,
Fort Mill,29707,Chick-Fil-A,35.0103463,-80.852122,
Pittsburgh,15222,21st Street Coffee And Tea,40.4411695,-80.0014832,
Phoenix,85032,Chipotle Mexican Grill,33.599459,-111.981342,Mexican
Montr??al,H3B 1A1,Cafe CC,45.5136998,-73.5604764,
Pittsburgh,15222,Market Outlet,40.4497857,-79.9858359,
Scottsdale,85259,En Blum Catering,33.50741,-112.031029,
Westmount,H3Z 2M3,L'Oeufrier,45.4796762,-73.6026268,
Charlotte,28277,Total Wine & More,35.063173,-80.7723,
Pittsburgh,15222,Cruze Bar,40.4495181,-79.9875075,
Montr??al,H2Y 1Z7,Cafe Bistro Van Houtte,45.503154,-73.554915,
Fort Mill,29708,Kangaroo Express,35.09350714,-80.93765259,
Montr??al,H2T 2K2,Spice Station,45.5251229,-73.6042162,
Pheonix,85004,Fatburger,33.445956,-112.06625,American
Montr??al,H3A,Crepes 2 Go,45.5083299,-73.5712457,
Las Vegas,89121,Dunkin' Donuts,36.1003748,-115.1021442,
Charlotte,28205,Red@28th,35.241145,-80.812057,
Phoenix,85016,Starbucks,33.5106684,-112.029752,
Chandler,85286,Sweet Daddy Cupcakes,33.29041281,-111.8409678,
Phoenix,85006,Perc Up Coffee Cafe,33.474169,-112.064757,
Phoenix,85003,Tilted Kilt Pub & Eatery,33.4473356,-112.0734239,American
Las Vegas,89123,Popped Gourmet Popcorn Spot,36.0169821,-115.1171361,
Las Vegas,89101,Taqueria El Buen Pastor,36.1745516,-115.1370274,Mexican
Las Vegas,89169,Red Mango,36.1249187,-115.1370781,
Las Vegas,89109,Dairy Queen,36.0981023,-115.173094,
Montreal,H2Y 1H9,Chez Catherine,45.5059517,-73.553064,
Mesa,85208,Yogurt Kingdom,33.3951,-111.597641,
Pittsburgh,15224,Palanzos Beer Distributor,40.4622053,-79.9502895,
Karlsruhe,null,Coffee Boxx,49.01488101,8.384188414,
Pittsburgh,15216,Se?or Frogs,40.399096,-80.025575,
Montr??al,null,Bagel Bar,45.45832455,-73.7492466,
Montr??al,H2T 2M2,Kem CoBa,45.523503,-73.595098,
Surprise,85374,Cruisin 4 Yogurt,33.6240665,-112.3923148,
Charlotte,28204,City Deli and Bagel,35.2151906,-80.8282508,
Montr??al,H2H 1J6,L'Oeufrier,45.5347785,-73.5728377,
Fort Mill,29707,McDonald's,35.0144225,-80.8513171,
Kirkland,H9H 5B9,Ben & Florentine,45.4573222,-73.8633664,
Brossard,J4Z 1A7,Ben & Florentine,45.4684456,-73.4675616,
Laval,H7S 1N3,Ben & Florentine,45.564673,-73.7344024,
L'?le-Bizard,H9C 1S1,Bistro 1843,45.4886638,-73.8757193,
Charlotte,28269,Divine Cupcakes & Yogurt Cafe,35.33806,-80.8240579,
Scottsdale,85256,Chipotle Mexican Grill,33.53880135,-111.8876946,Mexican
Scottsdale,85251,Wild Knight,33.500735,-111.921936,
Phoenix,85032,Country Boys Restaurant,33.626917,-112.011747,American
Phoenix,85008,Five Guys Burgers and Fries,33.4780567,-111.9865351,
Scottsdale,85254,Stingray Sushi,33.626341,-111.92359,
Las Vegas,89119,Bakery Magic,36.1138571,-115.1370379,
Las Vegas,89109,The Lounge,36.1060128,-115.1667809,
Henderson,89015,Jimmy John's,36.036174,-114.9941826,
Middleton,53562,Monk's Bar & Grill,43.0974812,-89.524171,American
Las Vegas,89117,Go Wild Sushi & Grill,36.1433538,-115.2512854,Japanese
Charlotte,28277,Pinkberry,35.0960065,-80.7801381,
Pittsburgh,15216,Carini's Homemade Ice Cream & Gelato,40.398694,-80.044254,
Las Vegas,89149,BJ's Restaurant & Brewhouse,36.2697496,-115.2614678,American
Gilbert,85295,Frost Gelato,33.30683671,-111.743672,
Montr??al,H3B 3H3,Birks Caf?? par Europea,45.5041606,-73.5688093,
Chandler,85224,Rice Garden,33.306407,-111.875936,Chinese
Gilbert,85206,Thrive!,33.3817648,-111.7217595,
Montr??al,H2Y 2G1,Le Confessionnal,45.5006283,-73.5580743,
Montr??al,H3A 1V4,Universel D??jeuner & Grillades,45.5014101,-73.5757832,
Las Vegas,89109,Icewine Tasting with Famed Vintner Donald Ziraldo,36.129943,-115.172542,
Charlotte,28208,Pinkberry,35.219378,-80.945041,
Las Vegas,89147,Five Guys Burgers and Fries,36.11572161,-115.2990318,
Montr??al,H2T 1P6,Bar,45.5224295,-73.5842759,
Laval,H7T 0B3,Mikasa,45.5617046,-73.7461549,
Montr??al,H3H 1E3,Bar Ristorante Ridi,45.4955002,-73.5824708,
Montreal,H2X 3C7,Gingerbread Manor Bed & Breakfast,45.515559,-73.569332,
Scottsdale,85260,The Bull Market - Butcher Shop,33.6396856,-111.8915244,
Pittsburgh,15213,Razzy Fresh,40.4406105,-79.9586239,
Montr??al,H4C 2G1,Brasserie McAuslan Brewery,45.4679929,-73.5907689,
Scottsdale,85258,Lotus Bar & Grill,33.5693403,-111.8856351,
Pittsburgh,15212,Dominic's,40.4480946,-80.0042488,
Pittsburgh,15206,Zeke's Coffee,40.461101,-79.9243279,
Montr??al,H2W 2M2,D Liche Cupcakes,45.5203622,-73.5750561,
Las Vegas,89147,Subway,36.116513,-115.279651,
Charlotte,28277,Brigs of Ballantyne,35.068652,-80.8414279,
Phoenix,85018,Cold Stone Creamery,33.4949763,-111.9897417,
Henderson,89011,Ravella Hotel Firenze Lounge,36.101953,-114.931908,
Fort Mill,29715,State Line Beverage Warehouse,35.08904754,-80.92092633,
Montr??al,H3H 1M1,cafe thEATre,45.4932844,-73.5796778,
Pittsburgh,15233,Carmi Family Restaurant,40.451765,-80.0171467,
Waunakee,53597,Garden Terrace Bistro,43.179569,-89.431402,American
Las Vegas,89119,The coffee,36.0765176,-115.1533426,
Phoenix,85003,Crescent Ballroom,33.4517763,-112.0766916,Mexican
Las Vegas,89128,Yogurtland,36.1965763,-115.2507151,
Charlotte,28209,7-Eleven,35.2818457,-80.724046,
Montr??al,H2L 1B6,Leo Le Glacier,45.5232676,-73.5733506,
Scottsdale,85251,Yogurtology,33.5025941,-111.9296765,
San Tan Valley,85142,Terrace Restaurant,33.1586785,-111.5677963,
Scottsdale,85260,Friomio,33.6175459,-111.8915529,
Waterloo,N2L 3E9,Williams Fresh Cafe,43.47231967,-80.5387772,
Peoria,85345,Olive Gourmet,33.5514914,-112.2701358,
Pittsburgh,15213,Garage Door Saloon,40.4408472,-79.9573005,
Las Vegas,89103,Botanas La Michoacana,36.1227086,-115.2089585,
Montr??al,H2Y 1H2,Les ?clusiers par Apollo,45.509089,-73.551568,Canadian
Chandler,85226,Ocean Blue Frozen Yogurt,33.30641156,-111.8412931,
Avondale,85392,Subway,33.4648007,-112.2745146,
Montr??al,H2X 2H7,Pikolo Espresso Bar,45.5085811,-73.5717478,
Pittsburgh,15206,Park Place Pub,40.4762432,-79.9209038,American
Phoenix,85032,Yin Yang Self Serve Frozen Yogurt,33.6260045,-111.9777989,
Henderson,89052,Get N Go,36.0059812,-115.0838873,
Glendale,85310,Razzleberriez Yogurt,33.7106901,-112.2022413,
Las Vegas,89104,Xclusive Ultra Lounge and Cafe,36.1421289,-115.1423943,
Phoenix,85017,Mighty Mikes,33.524313,-112.11785,
Montr??al,H3A 2A4,Nickles,45.5025127,-73.5703567,Canadian
Las Vegas,89103,Great Bao,36.1104125,-115.2067011,Chinese
Fitchburg,53713,Teriyaki Sushi Express,43.0252774,-89.4139174,Japanese
Las Vegas,89109,Pussy Cat Dolls Lounge,36.128561,-115.1711298,
Las Vegas,89101,Country Kitchen,36.160158,-115.10591,
Las Vegas,89149,Pick Your Poison Bake Shop,36.175,-115.136389,
Montr??al,H2S 2V9,Boucherie Capitol,45.5354237,-73.6146484,
Las Vegas,89119,The Naked Spoon,36.099039,-115.17044,
North Las Vegas,89030,Mr. Willy's Chicken & Fish,36.220343,-115.1252048,
Phoenix,85028,Yogurt Mart,33.5826041,-112.0097914,
Mesa,85201,International House of Pancakes,33.43065,-111.843711,
Tempe,85281,Ncounter,33.4271986,-111.9404992,American
Charlotte,28210,Yafa Market and Caf??,35.0905079,-80.868095,
Paradise Valley,85253,Last Drop at the Hermosa,33.518225,-112.004898,
Phoenix,85012,Slade Grove Creative Gourmet,33.5096959,-112.0736666,
Montr??al,H2T 2N6,Mandy's Salad Bar,45.5210045,-73.5947361,Canadian
Pittsburgh,15234,Coco Cafe,40.3588258,-80.0289335,
Las Vegas,89109,Rice & Company,36.095927,-115.175779,Chinese
Gilbert,85233,Dutch Brothers Coffee,33.3629395,-111.8249602,
Gilbert,85295,Gelato Dolce Vita,33.30937541,-111.770982,
Charlotte,28277,Yoforia,35.065635,-80.805458,
Pittsburgh,15232,Mario's East Side Saloon,40.4509479,-79.9338609,
Montr??al,H2S 3C7,Ristorante Pomodoro,45.5326829,-73.6141787,
Charlotte,28205,Eco-Licious,35.218716,-80.8125828,
Montr??al,H2X 3L7,Mamie Clafoutis,45.518152,-73.5704614,
Las Vegas,89117,Del Mar Cafe,36.1355542,-115.2789909,
Madison,53703,Caracas Empanadas,43.07492942,-89.39801306,
Phoenix,85004,Yogurtini,33.4483266,-112.0735793,
Peoria,85382,The Heights Sports Grill,33.67302737,-112.2377493,American
Las Vegas,89143,Del Taco,36.3025767,-115.2846638,
Avondale,85323,Arizona Frybread,33.45372009,-112.3403854,American
Kitchener,N2P 2J1,Ye's Sushi,43.4070447,-80.3949761,
Montr??al,H2X 1L4,Caff?? Art Java,45.5126065,-73.561444,
Scottsdale,85251,NM Cafe,33.5026882,-111.9320913,
Madison,53703,Tempest Oyster Bar,43.074057,-89.379716,
Las Vegas,89101,The Lady Silvia,36.15996614,-115.1468689,
Montr??al,H3G 1M8,Reggie's Bar,45.4971086,-73.5787339,
Gilbert,85234,Langley's Country Market,33.365091,-111.731594,
Las Vegas,89119,English's Quintessentially British,36.06873758,-115.1771344,
Las Vegas,89102,GFW Coffee,36.1262892,-115.2032411,
Las Vegas,89146,Sin City Wings,36.135635,-115.2304131,
Montr??al,H4B 1V8,Pub P J,45.4577311,-73.6284182,
Gilbert,85234,IHOP,33.378678,-111.756096,
Avondale,85392,Jimmy John's,33.4653351,-112.2773056,
Tempe,85281,Paletas Betty,33.424281,-111.924088,
Montr??al,H2R 1S7,Le Pourvoyeur,45.5360085,-73.6163962,Canadian
Montr??al,H2J 2K2,Le Lab,45.5283277,-73.5716634,
Phoenix,85004,Denise is Cooking,33.457929,-112.067834,
Montr??al,H2T 1T3,Whisky Caf??,45.5273557,-73.6023013,
Pittsburgh,15222,Go Pretzel,40.4426692,-79.998918,
Montr??al,H2T 1R6,Resto Biarritz,45.5215298,-73.5894466,
Montr??al,H2W 1Y8,Barfly,45.5171186,-73.579916,
Montr??al,H3C 4M8,La Prep,45.5008787,-73.5604615,
Tempe,85281,Charlies Terrace Cafe,33.4225106,-111.9366714,
Montr??al,H2J 3J1,Au Pain Perdu,45.52868643,-73.5782383,
Las Vegas,89104,Starbucks,36.1430666,-115.0661337,
Las Vegas,89146,Campus Commons Food Court,36.1590182,-115.2366394,
Fort Mill,29708,Treetz Goodeatz,35.0631474,-80.9939231,
Phoenix,85029,Raising Cane's,33.5818729,-112.1182988,American
Verona,53593,The Klassik Tavern,42.9897525,-89.5373216,American
Pittsburgh,15203,Pino Gelato,40.4281872,-79.9660293,
Tempe,85281,Sahara Nights,33.42135,-111.924806,
Tempe,85281,Venue 104 - A Performance Cafe,33.422031,-111.9254576,
Charlotte,28262,Bojangles' Famous Chicken-n-Biscuits,35.341504,-80.769551,
Pittsburgh,15205,Brighton Hot Dog Shoppe,40.426873,-80.057167,
Las Vegas,89121,Subway,36.1329483,-115.084904,
Las Vegas,89134,Paradise Boba Tea and Smoothie,36.1931903,-115.3037626,
Peoria,85345,Coffee  Tea & Me,33.5514914,-112.2701358,
Las Vegas,89119,Bon Bread,36.0687779,-115.1768402,
Tempe,85281,Big City Burrito,33.4146786,-111.9293525,Mexican
Phoenix,85004,Corner Bakery Cafe,33.452718,-112.069182,
Las Vegas,89119,Starbucks,36.089494,-115.138026,
Madison,53704,Growlers Bar & Grille,43.1275033,-89.3094196,American
Montr??al,H2T 1S1,Snack 'n Blues,45.524276,-73.5955559,
Dollard-des-Ormeaux,H9B 1Z9,Five Guys Burgers and Fries,45.486386,-73.7992874,
Las Vegas,89128,Beau Monde Bakery,36.2031978,-115.2599508,
Montr??al,H2V 1K5,Cafe Prague,45.521143,-73.6143891,
Pittsburgh,15203,Delanie's Coffee,40.4287949,-79.9807375,
Montr??al,H2Y 2V2,Communion,45.50339986,-73.5538936,French
Las Vegas,89101,Island Sushi and Grill Express,36.17183264,-115.1467609,
Montr??al,H2X 3K6,Dr Fr?st,45.5155132,-73.5648521,
Pittsburgh,15233,BRiX Wood Fired Wine Bar,40.4520115,-80.0167069,
Laval,H7T 1C8,Portovino,45.57126485,-73.75087744,French
Pittsburgh,15216,Brew On Broadway,40.4106665,-80.0245294,
Montr??al,H2S 1L9,Ellefsen Caf?? Scandinave,45.5358187,-73.6080825,
Verdun,H4G 2M5,Fruiterie Soleil,45.4629022,-73.5692172,
Montr??al,H3C 4J4,Alexis Le Gourmand,45.4927841,-73.5686776,
Scottsdale,85251,The Casablanca Lounge,33.499534,-111.92792,
Mont-Royal,H3P 3E9,Eggspectation,45.5267105,-73.6484756,
Glendale,85310,Subway,33.7106655,-112.2022984,
Phoenix,85050,Circle K,33.655512,-112.014108,
Charlotte,28202,Hasaki Grill,35.22547,-80.848544,Japanese
Las Vegas,89102,Love Empanadas,36.15075,-115.206039,American
Las Vegas,89147,Subway,36.100579,-115.280865,
Phoenix,85014,Jewel's Cupcakes,33.537649,-112.060401,
Las Vegas,89123,Charlie's Lunch,36.0357492,-115.1533426,
Scottsdale,85251,Limelight Dipping Bar And Grill,33.4974193,-111.9263014,American
Brossard,J4Z 2K7,Kanda Sushi Bar,45.4721952,-73.4671149,Japanese
Las Vegas,89121,Fatburger,36.137773,-115.065912,American
Montr??al,H2X 3L6,La Petite Cuill??re,45.5177894,-73.5693379,
Phoenix,85013,Starbucks,33.48803,-112.0815965,
Las Vegas,89178,Holley's Cuppa,36.019171,-115.270965,
Madison,53703,The Fountain,43.0747765,-89.3875399,American
Montr??al,H2L 2E3,Presse Caf??,45.5154613,-73.5588507,
Montreal,H3H 1L7,Yeh!,45.4944034,-73.5787826,
Charlotte,28262,FireWater,35.310898,-80.7506949,American
Pittsburgh,15232,Planet Smoothie,40.4516866,-79.9319237,
Las Vegas,null,Sausagefest Food Truck,36.175,-115.136389,
Scottsdale,85258,The Egg I Am,33.5746444,-111.8612183,
Florence,85132,Cafe At Sun City,33.0629326,-111.4843813,
Las Vegas,89149,Carl's Jr.,36.28625416,-115.2881563,
Las Vegas,89104,Karina's 2,36.1515453,-115.1511544,
Montr??al,H2T 2L4,Club Social,45.5235505,-73.6008577,
Dorval,H9S 5W2,Eggsclusif,45.44766595,-73.7510107,
Phoenix,85018,Rita's Italian Ice,33.49529001,-111.9798798,
Las Vegas,89101,Parlour Bar & Lounge,36.17363408,-115.1257324,
Las Vegas,89102,Lovegrub Truck,36.1462673,-115.1829873,
Las Vegas,89141,Taco Bell,36.00232,-115.20777,Mexican
Montr??al,H2Y 2E5,Java U,45.4996851,-73.5557383,
Fitchburg,53719,Namio's,43.0141871,-89.4563162,American
Montr??al,H4E 1G4,Chez B??dine,45.4635319,-73.5835857,
Phoenix,85032,Rainbow Donuts Cafe and Deli,33.611744,-111.998591,
Queen Creek,85142,Palmo Riccobono Cookies & Cakes,33.246858,-111.63414,
Las Vegas,89139,Sonoma Coffee Cafe,36.0333455,-115.2064204,
Las Vegas,89119,Tuff Cookie Bake Shop,36.0714346,-115.1314973,
Henderson,89011,Palio Bar and Sports Book,36.10134489,-114.9301457,
Las Vegas,89119,Upper Deck Grill and Sports Lounge,36.0669963,-115.172065,American
Phoenix,85016,Firehouse Subs,33.495437,-112.019776,
Phoenix,85048,Safeway,33.3042146,-111.9958949,
Las Vegas,89119,Vincent Pilon Chocolates,36.0919655,-115.1730561,
Gilbert,85296,Mike's,33.3292854,-111.7903074,
Scottsdale,85251,Cartel Coffee Lab,33.49846653,-111.927575,
Pittsburgh,15216,Cafe io,40.3888214,-80.0498403,American
Montr??al,H1V 1X6,Bistro In Vivo,45.5502528,-73.5343175,
Montr??al,H2S 1A1,Boucherie An-Nasr,45.5360549,-73.6140612,
Gilbert,85295,Freddy's Frozen Custard & Steakburgers,33.30593625,-111.7868382,
Las Vegas,89109,Le Cabaret,36.128561,-115.1711298,
Charlotte,28202,Yoforia,35.225569,-80.841955,
Las Vegas,89145,Embers,36.16367115,-115.2892949,American
Mesa,85201,Monsterland Bar & Grill,33.415467,-111.832292,American
Henderson,89011,Coffee Cantata,36.1019867,-114.93046,
Las Vegas,89108,Smith's Food and Drug,36.1868826,-115.2249689,
Montr??al,H3G 1N2,Patisserie Cocobun - Guy-Concordia,45.495915,-73.578969,
Montr??al,H2S 2V9,Caf?? In,45.5359589,-73.6141506,
Tempe,85283,Nacho Mamas,33.3767339,-111.9459549,
Peoria,85381,Yoppi Frozen Yogurt,33.610449,-112.239434,
North Las Vegas,89031,Cakes on a Mission,36.2608162,-115.1711298,
Charlotte,28205,The Blind Pig,35.2478522,-80.8046039,
Henderson,89052,Bread and Butter,35.99411094,-115.0998504,
Las Vegas,89109,Sports Book Grill,36.09233893,-115.1746842,
Fort Mill,29708,Bavarian Deli,35.038184,-80.97804,
Queen Creek,85142,EggsTc,33.24911938,-111.6330954,American
Montr??al,H2Y 1T6,Chez Delmo,45.5037224,-73.5576858,
Montr??al,H2K 3V1,Jackie & Judy,45.5270453,-73.6131146,
Surprise,85374,Coco's Family Restaurant,33.65436852,-112.4038227,American
Montr??al,H2S 1R1,Le Vieux V??lo,45.531008,-73.6077779,
Montr??al,H2T 2S9,Caf?? Plume,45.5185677,-73.5878074,
Mesa,85209,PS Yogurt,33.3770023,-111.6376332,
Mesa,85205,Squarz,33.4155586,-111.7439662,
Montr??al,H3H 1N2,Tim Hortons,45.4898003,-73.5839388,
Las Vegas,89131,The Farm,36.3051305,-115.2521556,
Mesa,85201,El Pollo Loco,33.433909,-111.86599,Mexican
Charlotte,28205,NoDa Brewing Company,35.240347,-80.814842,
Charlotte,28205,Birdsong Brewing,35.240733,-80.814418,
Charlotte,28206,Small Bar,35.2389057,-80.8451103,
Montr??al,H4C 2Y3,Sweet Lee's Rustic Bakery,45.4742735,-73.585614,
Henderson,89002,Las Vegas Coffee & Roasting Co,35.9607337,-114.939821,
Montr??al,H3G 2B2,Cartel,45.4976984,-73.5764714,
Montr??al,H2T 1A5,Royal Phoenix,45.5271739,-73.6021367,
Scottsdale,85251,Old Town Local,33.4924779,-111.9247427,
Las Vegas,89120,Quiznos,36.0723096,-115.1006059,
Phoenix,85032,Rainbow Donuts Bakery and Cafe,33.6118672,-111.9976991,
Peoria,85382,Johnny Fox's Public House,33.633006,-112.237477,Irish
Scottsdale,85253,Total Wine & More,33.5796175,-111.9276631,
Goodyear,85395,Total Wine & More,33.4867602,-112.3626617,
Phoenix,85032,Culver's,33.6002388,-111.9863276,
Mesa,85215,5 R Cha Thai Bistro,33.4521659,-111.7008727,Thai
Phoenix,85048,Something Sweet Bakery,33.3044612,-111.9945753,
Mesa,85201,La Tiendita Cafe,33.4154777,-111.8425801,American
Montr??al,H2W,Bar Blizzarts,45.5166687,-73.5788358,
Scottsdale,85251,Barney's Boathouse,33.498724,-111.922841,
Las Vegas,89141,Perk Up Coffee Shop,35.9829421,-115.1903878,
Madison,53704,Banzo,43.10167223,-89.36459541,
North Las Vegas,89130,Grand Caf??,36.2576752,-115.2304131,American
Rosem??re,J7A 2H2,U&Mi,45.6228517,-73.8014812,
Charlotte,28244,Carolina Ale House,35.225047,-80.84266,American
Pittsburgh,15224,Cats and Dogs Coffeehouse,40.4657642,-79.9557481,
Charlotte,null,Maki Taco,35.2270869,-80.8431267,Mexican
Madison,53715,Barriques,43.05680586,-89.3984472,
Phoenix,85006,Nami,33.469968,-112.065431,
Henderson,89014,Samurai Japanese Steakhouse & Sushi,36.063167,-115.037421,Japanese
Scottsdale,85251,T. Roosevelt's Tavern,33.4965858,-111.9302696,Italian
Glendale,85301,Coyote Oaties,33.538893,-112.183342,
Huntersville,28078,Walgreens,35.356323,-80.8697399,
Las Vegas,89104,Lucie's Lounge,36.15874708,-115.0894676,
Charlotte,28202,The Herban Legend,35.227415,-80.84523,
Las Vegas,89119,Popeye's,36.089494,-115.138026,
Phoenix,85034,The Phoenix Ale Brewery,33.44867325,-112.0169067,
Pittsburgh,15219,S&D Cafe,40.4377735,-79.9853827,
Champaign,61820,Carmon's Bistro,40.119807,-88.2438559,French
Conestogo,N0B 1N0,Rumbletum Cafe & Gifts,43.5410635,-80.5031801,
Gilbert,85298,Cogburns,33.2610094,-111.7567493,American
Fitchburg,53719,Aldi,43.0150562,-89.4786054,
Montr??al,H3H 1M6,Cacao 70,45.48998298,-73.58333588,
Las Vegas,89113,Dairy Queen,36.0471607,-115.2433426,
Pittsburgh,15206,Bryant Street Market,40.47586,-79.919459,
Chandler,85248,FreshYO Yogurt,33.2324569,-111.857016,
Las Vegas,89104,Arco AMPM,36.1592193,-115.1491518,
Montr??al,H2V,Bofinger Smokehouse,45.5201653,-73.5966252,
Mesa,85212,Vertuccio Farms,33.3422512,-111.6862447,
Henderson,89015,A Taste of Heaven Cafe and Bakery,36.0321994,-114.9822392,American
Las Vegas,89101,Swingers Club,36.1716577,-115.1463616,
Phoenix,85044,The Bagel Man,33.3488797,-111.9769813,
Phoenix,85016,The Chill Frozen Yogurt,33.5222183,-112.0476437,
Pittsburgh,15222,Diamond Market Bar & Grill,40.440995,-80.002186,American
Peoria,85382,QuikTrip #439,33.681818,-112.2213148,
Madison,53715,Asahi Japanese Restaurant,43.0615382,-89.4008856,Japanese
Las Vegas,89122,Legends Sports Bar & Grill,36.095174,-115.045194,American
Montr??al,H2S 1Z6,Caf?? Carpediem,45.5332763,-73.5964258,
Mesa,85209,International House of Pancakes,33.393867,-111.6003966,
Mesa,85204,House Modern Sushi Restaurant,33.38462373,-111.8030249,Japanese
Las Vegas,89109,Margaritaville Casino,36.1156338,-115.172557,American
Pittsburgh,15232,Eden,40.4511665,-79.9345744,
Tempe,85283,Paradise Bakery,33.3613367,-111.9103993,
Phoenix,85003,The Sweetness,33.4593891,-112.0742454,
Phoenix,85008,Taste of the Biltmore,33.4477668,-111.9529827,
Phoenix,85020,Central Farmers Market,33.5520632,-112.0727119,
Chandler,85224,Swirl It Self Serve Froyo,33.3190309,-111.8743502,
Laval,H7T 1C7,Rocky Mountain Chocolate Factory,45.569031,-73.749084,
Las Vegas,89139,The Diner at LVM Resort,36.04089797,-115.1996833,American
Pittsburgh,15211,Grandview Bakery,40.429882,-80.007102,
Chandler,85226,U.S. EGG,33.3054558,-111.9424392,
Pittsburgh,15213,Peace Love and Little Donuts,40.4407473,-79.958654,
Las Vegas,89109,Chipotle Mexican Grill,36.127307,-115.174568,Mexican
Phoenix,85018,Black Cat Coffee House,33.4959166,-111.9792636,
Surprise,85374,Cake Frenzy,33.639743,-112.378155,
Las Vegas,89103,Marbella Tapas,36.1153832,-115.2032516,
Youngtown,85363,Kindred Spirits,33.5926896,-112.3000042,
Montr??al,H2S 3C3,Plougastel,45.530547,-73.6092247,
Las Vegas,89106,Sasapops,36.1629926,-115.1592511,
Las Vegas,89119,Coconuts Beach Bar & Mexican Grill,36.0687779,-115.1768402,Mexican
Charlotte,28216,Aldi,35.3040665,-80.859303,
Las Vegas,89109,5 O'clock Somewhere Bar,36.11667158,-115.1726612,
Las Vegas,89102,Level 8,36.147327,-115.15543,
Montr??al,H4A 2X7,Kokkino Cafe,45.4709555,-73.6153955,
Kitchener,N2G 1H6,Balzac's Coffee,43.4515074,-80.4980354,
Montr??al,H2T 2M4,Cerise Sur Le Gateau,45.5225494,-73.5957383,
Montr??al,H2T 2L9,Boulangerie Guillaume,45.5242851,-73.5943942,
Pittsburgh,15222,Sinobi,40.441062,-80.002126,
Gilbert,85295,Yogurtopia,33.310331,-111.7427435,
Montr??al,H3C 1J2,Bob's Cafe,45.5003018,-73.5597799,
Montr??al,H3N 1X7,Caf?? l'Art??re,45.5295201,-73.6203657,
Scottsdale,85251,Dollhouse,33.5013371,-111.9209828,
Montr??al,H4A 1X7,Honey Martin,45.4687307,-73.6189352,
Buckeye,85326,El Pollo Loco,33.4393455,-112.5564814,Mexican
Madison,53703,Sotto,43.07505524,-89.39012271,
Phoenix,85004,Phoenix Food Truck Festival,33.459023,-112.068175,
Charlotte,28203,Toast of Dilworth,35.198956,-80.8520011,
Las Vegas,89145,Bottles & Burgers By Double Helix,36.1672912,-115.2869529,
Scottsdale,85250,Bueno Burger,33.5379859,-111.9085188,
Sun Prairie,53590,Cannery Wine And Spirits,43.1831758,-89.2113515,
